03. Apr 2007,Delisted (Notierungsaufnahme),Immovaria Real Estate AG, -kein-,None,None," € 1,60 "," € 320.000,00"
03. Apr 2007,Delisted (Notierungsaufnahme),ZAAB Energy AG, -kein-,None,None," € 10,20 "," € 561.000.000,00"
30. Mär 2007,Delisted (Notierungsaufnahme),Gongyou Machines Ltd., -kein-,None,None," € 3,20 "," € 31.345.917,00"
30. Mär 2007,Delisted (Notierungsaufnahme),Out of Africa AG, -kein-,None,None," € 1,50 "," € 3.825.000,00"
30. Mär 2007,Delisted (Notierungsaufnahme),IHP Phoenix Biocycle Industries Holding AG, -kein-,None,None," € 1,05 "," € 1.050.000,00"
23. Mär 2007,Delisted (Notierungsaufnahme),Avitech Lifesciences Inc., -kein-,None,None," € 6,50 "," € 357.891.625,00"
21. Mär 2007,Delisted (Notierungsaufnahme),I.C.C. International Coalition Capital Inc., -kein-,None,None," € 8,00 "," € 80.000.000,00"
21. Mär 2007,Delisted (Notierungsaufnahme),systaic AG, Industrie,None,None," € 6,40 "," € 17.920.000,00"
15. Mär 2007,Delisted (Notierungsaufnahme),Chelsea Management Group Inc., -kein-,None,None," € 9,50 "," € 85.598.810,00"
12. Mär 2007,Delisted (Notierungsaufnahme),Fidor Bank AG, Finanzdienstleistung,None,None," € 15,50 "," € 43.031.922,00"
12. Mär 2007,Delisted (Notierungsaufnahme),MetrioPharm AG, -kein-,None,None," € 1,80 "," € 72.000.000,00"
06. Mär 2007,Delisted (Notierungsaufnahme),Mallorca Lifestyle AG, -kein-,None,None," € 0,85 "," € 850.000,00"
05. Mär 2007,Delisted (Notierungsaufnahme),PELLEX Bioenergie AG, -kein-,None,None," € 4,00 "," € 800.000,00"
02. Mär 2007,Delisted (Notierungsaufnahme),Best Investment Co. Inc., -kein-,None,None," € 4,00 "," € 4.000.000,00"
01. Mär 2007,Delisted (Notierungsaufnahme),Capital Communication AG, -kein-,None,None," € 1,05 "," € 12.600.000,00"
28. Feb 2007,Delisted (Notierungsaufnahme),CONET Technologies AG, Finanzdienstleistung,None,None," € 5,50 "," € 12.375.000,00"
27. Feb 2007,Delisted (Notierungsaufnahme),P & H Logistik AG, -kein-,None,None," € 5,50 "," € 8.250.000,00"
26. Feb 2007,Delisted (Notierungsaufnahme),Kronos Media AG, -kein-,None,None," € 0,55 "," € 5.500.000,00"
23. Feb 2007,Delisted (Notierungsaufnahme),MEXA GOLD Inc., -kein-,None,None," € 0,03 "," € 300.000,00"
22. Feb 2007,Delisted (Notierungsaufnahme),IBS Group Holding Limited, -kein-,None,None," € 16,00 "," € 3.682.839,00"
16. Feb 2007,Delisted (Notierungsaufnahme),Wirefree International Inc., -kein-,None,None," € 0,01 "," € 1.000.000,00"
16. Feb 2007,Delisted (Notierungsaufnahme),LongLife Ventures AG, -kein-,None,None," € 0,10 "," € 2.000.000,00"
15. Feb 2007,Delisted (Notierungsaufnahme),wheel IT AG, -kein-,None,None," € 10,00 "," € 11.600.000,00"
09. Feb 2007,Delisted (Notierungsaufnahme),Future Tec Inc., -kein-,None,None," € 0,03 "," € 1.500.000,00"
06. Feb 2007,Delisted (Notierungsaufnahme),BKN biostrom AG, -kein-,None,None," € 7,25 "," € 39.875.000,00"
05. Feb 2007,Delisted (Notierungsaufnahme),BCA AG, Software,None,None," € 17,20 "," € 61.898.053,00"
02. Feb 2007,Delisted (Notierungsaufnahme),Infostream Inc., -kein-,None,None," € 0,02 "," € 2.000.000,00"
01. Feb 2007,Delisted (Notierungsaufnahme),AQUAMONDI AG, -kein-,None,None," € 1,00 "," € 1.000.000,00"
01. Feb 2007,Delisted (Notierungsaufnahme),CS Engineering AG, -kein-,None,None," € 0,70 "," € 4.550.000,00"
01. Feb 2007,Delisted (Notierungsaufnahme),ACAZIS AG, -kein-,None,None," € 3,60 "," € 46.800.000,00"
22. Jan 2007,Delisted (Notierungsaufnahme),Lichtenergiewerke AG, -kein-,None,None," € 3,00 "," € 2.250.000,00"
18. Jan 2007,Delisted (Notierungsaufnahme),Swiss Hawk AG, -kein-,None,None," € 0,90 "," € 90.000.000,00"
17. Jan 2007,Delisted (Notierungsaufnahme),Pfaff Industrie Maschinen AG, -kein-,None,None," € 2,42 "," € 24.200.000,00"
12. Jan 2007,Delisted (Notierungsaufnahme),Chernihivske KhimVolokno, -kein-,None,None," € 6,30 "," € 43.224.300,00"
08. Jan 2007,Delisted (Notierungsaufnahme),Global Mineral Resources Corp., -kein-,None,None," € 2,00 "," € 29.920.500,00"
03. Jan 2007,Delisted (Notierungsaufnahme),Central Kimberley Diamonds Ltd., -kein-,None,None," € 0,06 "," € 1.926.004,00"
29. Dez 2006,Delisted (Notierungsaufnahme),Franca Equity AG, -kein-,None,None," € 3,15 "," € 787.500,00"
28. Dez 2006,Delisted (Notierungsaufnahme),ARTEMIS Global Capital SE, -kein-,None,None," € 10,00 "," € 5.000.000,00"
28. Dez 2006,Delisted (Notierungsaufnahme),Sherbrooke Equity AG, Finanzdienstleistung,None,None," € 2,50 "," € 60.500.000,00"
22. Dez 2006,Delisted (Notierungsaufnahme),SPV Edelmetalle AG, -kein-,None,None," € 2,00 "," € 800.000,00"
22. Dez 2006,Delisted (Notierungsaufnahme),Octagon Energy AG, -kein-,None,None," € 3,50 "," € 350.000,00"
22. Dez 2006,Delisted (Notierungsaufnahme),SMILES AG, -kein-,None,None," € 1,50 "," € 4.714.574,00"
22. Dez 2006,Delisted (Notierungsaufnahme),Accel Energy AG, -kein-,None,None," € 1,05 "," € 52.500.000,00"
21. Dez 2006,Delisted (Notierungsaufnahme),NanoStrategy AG, -kein-,None,None," € 6,00 "," € 3.000.000,00"
21. Dez 2006,Delisted (Notierungsaufnahme),Pfandfinanz Holding AG, -kein-,None,None," € 1,80 "," € 1.800.000,00"
21. Dez 2006,Delisted (Notierungsaufnahme),eMind AG, -kein-,None,None," € 1,05 "," € 367.500,00"
21. Dez 2006,Delisted (Notierungsaufnahme),Bavaria Venture Capital & Trade AG, -kein-,None,None," € 12,00 "," € 3.600.000,00"
21. Dez 2006,Delisted (Notierungsaufnahme),n.runs AG, Software,None,None," € 9,50 "," € 5.320.000,00"
20. Dez 2006,Delisted (Notierungsaufnahme),Fortune Graphite Inc., -kein-,None,None," € 1,75 "," € 55.914.211,00"
20. Dez 2006,Delisted (Notierungsaufnahme),Tier-Spezi AG, -kein-,None,None," € 1,00 "," € 10.000.000,00"
20. Dez 2006,Delisted (Notierungsaufnahme),Dahava Resources Ltd., -kein-,None,None," € 3,00 "," € 13.565.214,00"
15. Dez 2006,Delisted (Notierungsaufnahme),Genesys Wind AG, -kein-,None,None," € 12,22 "," € 65.988.000,00"
14. Dez 2006,Delisted (Notierungsaufnahme),aktiengesellschaft TOKUGAWA, -kein-,None,None," € 3,00 "," € 1.080.000,00"
14. Dez 2006,Delisted (Notierungsaufnahme),Caelifera Capital AG, -kein-,None,None," € 1,15 "," € 460.000,00"
14. Dez 2006,Delisted (Notierungsaufnahme),Biogas Nord AG, Industrie,None,None," € 16,90 "," € 25.350.000,00"
13. Dez 2006,Delisted (Notierungsaufnahme),Princess Private Equity Holding Limited, Finanzdienstleistung,None,None," € 80,00 "," € 560.800.000,00"
11. Dez 2006,Delisted (Notierungsaufnahme),Azur Holdings Inc., -kein-,None,None," € 2,25 "," € 4.500.000,00"
11. Dez 2006,Delisted (Notierungsaufnahme),ABAG AKTIENMARKT BETEILIGUNGS AG, -kein-,None,None," € 5,00 "," € 1.000.000,00"
06. Dez 2006,Delisted (Notierungsaufnahme),Russia Total Return AG, -kein-,None,None," € 8,00 "," € 8.479.760,00"
06. Dez 2006,Delisted (Notierungsaufnahme),Mox Telecom AG, Industrie,None,None," € 7,50 "," € 18.000.000,00"
01. Dez 2006,Delisted (Notierungsaufnahme),Telecare Health Inc., -kein-,None,None," € 1,00 "," € 39.882.688,00"
30. Nov 2006,Delisted (Notierungsaufnahme),ResProp Immobilien AG, -kein-,None,None," € 2,71 "," € 3.707.229,00"
27. Nov 2006,Delisted (Notierungsaufnahme),Worldwide Mobile Marketing Corp., -kein-,None,None," € 1,00 "," € 16.850.000,00"
27. Nov 2006,Delisted (Notierungsaufnahme),Kenartha Oil & Gas Co. Ltd., -kein-,None,None," € 3,50 "," € 29.037.365,00"
24. Nov 2006,Delisted (Notierungsaufnahme),Corona Equity Partner AG, -kein-,None,None," € 6,00 "," € 3.000.000,00"
16. Nov 2006,Delisted (Notierungsaufnahme),Palladius AG, Finanzdienstleistung,None,None," € 10,00 "," € 2.000.000,00"
16. Nov 2006,Delisted (Notierungsaufnahme),GoingPublic Media AG, -kein-,None,None," € 2,60 "," € 2.340.000,00"
10. Nov 2006,Delisted (Notierungsaufnahme),SEE Real Estate AG, -kein-,None,None," € 10,00 "," € 500.000,00"
09. Nov 2006,Delisted (Notierungsaufnahme),REII - Development AG, -kein-,None,None," € 4,50 "," € 900.000,00"
08. Nov 2006,Delisted (Notierungsaufnahme),Blackgold Natural Resources PLC, -kein-,None,None," € 3,00 "," € 228.000.000,00"
08. Nov 2006,Delisted (Notierungsaufnahme),UR Holding S.p.A., Technologie,None,None," € 3,50 "," € 21.958.580,00"
06. Nov 2006,Delisted (Notierungsaufnahme),NBIC Capital AG, -kein-,None,None," € 20,10 "," € 10.050.000,00"
30. Okt 2006,Delisted (Notierungsaufnahme),Minaya Capital AG, -kein-,None,None," € 12,00 "," € 5.040.000,00"
20. Okt 2006,Delisted (Notierungsaufnahme),Anthousa Ltd., -kein-,None,None," € 19,00 "," € 364.762.000,00"
20. Okt 2006,Delisted (Notierungsaufnahme),IT-Market Computer Systems AG, -kein-,None,None," € 3,50 "," € 3.675.000,00"
12. Okt 2006,Delisted (Notierungsaufnahme),EQUIPOTENTIAL SE, -kein-,None,None," € 6,50 "," € 3.250.000,00"
05. Okt 2006,Delisted (Notierungsaufnahme),RR Analysis TopSelect AG, -kein-,None,None," € 2,52 "," € 1.260.000,00"
27. Sep 2006,Delisted (Notierungsaufnahme),Center-Tainment AG, -kein-,None,None," € 1,25 "," € 12.500.000,00"
22. Sep 2006,Delisted (Notierungsaufnahme),Global Resources AG, -kein-,None,None," € 0,99 "," € 10.135.502,19"
22. Sep 2006,Delisted (Notierungsaufnahme),INTELIS AG, Industrie,None,None," € 2,50 "," € 25.000.000,00"
21. Sep 2006,Delisted (Notierungsaufnahme),Sysix Solutions Inc., -kein-,None,None," € 1,00 "," € 50.000.000,00"
19. Sep 2006,Delisted (Notierungsaufnahme),Solarvalue AG, -kein-,None,None," € 11,50 "," € 5.175.000,00"
19. Sep 2006,Delisted (Notierungsaufnahme),MINDFIRE REAL ESTATE AG, -kein-,None,None," € 2,00 "," € 1.000.000,00"
15. Sep 2006,Delisted (Notierungsaufnahme),Francono Rhein-Main AG, Finanzdienstleistung,None,None," € 3,20 "," € 67.200.000,00"
15. Sep 2006,Delisted (Notierungsaufnahme),Powerbags AG, -kein-,None,None," € 1,45 "," € 1.316.600,00"
13. Sep 2006,Delisted (Notierungsaufnahme),afendis payment AG, -kein-,None,None," € 35,50 "," € 15.620.000,00"
17. Aug 2006,Delisted (Notierungsaufnahme),VERION AG, -kein-,None,None," € 1,45 "," € 14.500.000,00"
15. Aug 2006,Delisted (Notierungsaufnahme),API Invest & Finanz AG, Finanzdienstleistung,None,None," € 3,60 "," € 3.600.000,00"
14. Aug 2006,Delisted (Notierungsaufnahme),Kofler Energies AG, Industrie,None,None," € 10,60 "," € 11.075.940,00"
10. Aug 2006,Delisted (Notierungsaufnahme),Q2M Managementberatung AG, -kein-,None,None," € 8,00 "," € 4.000.000,00"
01. Aug 2006,Delisted (Notierungsaufnahme),Aldea Assekuranzmakler AG, -kein-,None,None," € 8,00 "," € 2.800.000,00"
01. Aug 2006,Delisted (Notierungsaufnahme),Eastern European Venture Group Inc., -kein-,None,None," € 0,90 "," € 24.374.205,00"
31. Jul 2006,Delisted (Notierungsaufnahme),Black Box Capital AG, -kein-,None,None," € 3,50 "," € 4.375.000,00"
26. Jul 2006,Delisted (Notierungsaufnahme),MAGNAT Real Estate Opportunities GmbH & Co. KGaA, -kein-,None,None," € 1,62 "," € 34.830.000,00"
20. Jul 2006,Delisted (Notierungsaufnahme),GALILEO MEDIEN AG, -kein-,None,None," € 3,20 "," € 2.560.000,00"
17. Jul 2006,Delisted (Notierungsaufnahme),HappyBet AG, -kein-,None,None," € 8,00 "," € 1.200.000,00"
11. Jul 2006,Delisted (Notierungsaufnahme),HumanOptics AG, Pharma & Gesundheit,None,None," € 6,00 "," € 27.000.000,00"
07. Jul 2006,Delisted (Notierungsaufnahme),Rücker Immobilien Portfolio AG, -kein-,None,None," € 5,00 "," € 2.500.000,00"
03. Jul 2006,Delisted (Notierungsaufnahme),Hansen Sicherheitstechnik AG, -kein-,None,None," € 6,55 "," € 8.187.500,00"
30. Jun 2006,Delisted (Notierungsaufnahme),SIWANA AG, -kein-,None,None," € 5,50 "," € 2.200.000,00"
26. Jun 2006,Delisted (Notierungsaufnahme),AURELIUS AG, -kein-,None,None," € 11,10 "," € 5.550.000,00"
26. Jun 2006,Delisted (Notierungsaufnahme),SCI AG, -kein-,None,None," € 10,60 "," € 3.899.612,80"
23. Jun 2006,Delisted (Notierungsaufnahme),Goldfish Holdings Inc., -kein-,None,None," € 5,80 "," € 34.800.000,00"
13. Jun 2006,Delisted (Notierungsaufnahme),Kids Brands House N.V., -kein-,None,None," € 0,07 "," € 1.400.000,00"
12. Jun 2006,Delisted (Notierungsaufnahme),Elia Tuning & Design AG, -kein-,None,None," € 10,00 "," € 2.862.580,00"
09. Jun 2006,Delisted (Notierungsaufnahme),Lena Beteiligungs AG, -kein-,None,None," € 1,70 "," € 5.100.000,00"
06. Jun 2006,Delisted (Notierungsaufnahme),TYROS AG Finanzdienstleistungen, -kein-,None,None," € 13,00 "," € 6.500.000,00"
02. Jun 2006,Delisted (Notierungsaufnahme),Meteor AG, -kein-,None,None," € 4,50 "," € 2.025.000,00"
02. Jun 2006,Delisted (Notierungsaufnahme),LUWAG Leben und Wohnen AG, -kein-,None,None," € 4,50 "," € 2.025.000,00"
01. Jun 2006,Delisted (Notierungsaufnahme),DUMPcar AG, -kein-,None,None," € 21,50 "," € 86.000.000,00"
01. Jun 2006,Delisted (Notierungsaufnahme),EcoUnion AG, Handel,None,None," € 2,00 "," € 1.940.000,00"
30. Mai 2006,Delisted (Notierungsaufnahme),NascaCell Technologies AG, -kein-,None,None," € 8,00 "," € 32.000.000,00"
26. Mai 2006,Delisted (Notierungsaufnahme),Dubai Oasis Capital AG, -kein-,None,None," € 10,50 "," € 11.550.021,00"
23. Mai 2006,Delisted (Notierungsaufnahme),Tauris Solar AG, -kein-,None,None," € 5,00 "," € 2.500.000,00"
19. Mai 2006,Delisted (Notierungsaufnahme),IFM Immobilien AG, Industrie,None,None," € 10,90 "," € 92.650.000,00"
17. Mai 2006,Delisted (Notierungsaufnahme),EXchange Investors N.V., -kein-,None,None," € 0,18 "," € 10.800.000,00"
16. Mai 2006,Delisted (Notierungsaufnahme),INNOVATIV CAPITAL AG, -kein-,None,None," € 1,46 "," € 995.720,00"
15. Mai 2006,Delisted (Notierungsaufnahme),Elite World S.A., Industrie,None,None," € 3,00 "," € 59.643.000,00"
08. Mai 2006,Delisted (Notierungsaufnahme),Geld Art AG, -kein-,None,None," € 24,50 "," € 26.950.000,00"
05. Apr 2006,Delisted (Notierungsaufnahme),Dolphin Capital AG, -kein-,None,None," € 6,05 "," € 2.299.000,00"
03. Apr 2006,Delisted (Notierungsaufnahme),Mox Deals AG, Finanzdienstleistung,None,None," € 0,48 "," € 288.000,00"
03. Apr 2006,Delisted (Notierungsaufnahme),Solar² AG, Industrie,None,None," € 3,90 "," € 28.470.000,00"
31. Mär 2006,Delisted (Notierungsaufnahme),nextevolution AG, Software,None,None," € 15,10 "," € 11.325.000,00"
31. Mär 2006,Delisted (Notierungsaufnahme),SWL Sustainable Wealth Lab AG, Finanzdienstleistung,None,None," € 16,00 "," € 33.440.000,00"
28. Mär 2006,Delisted (Notierungsaufnahme),Oil & Gas Capital AG, -kein-,None,None," € 3,00 "," € 6.600.000,00"
02. Mär 2006,Delisted (Notierungsaufnahme),Feedback AG, Finanzdienstleistung,None,None," € 6,00 "," € 1.800.000,00"
01. Mär 2006,Delisted (Notierungsaufnahme),Autoworks International Ltd., -kein-,None,None," € 1,10 "," € 21.620.720,00"
24. Feb 2006,Delisted (Notierungsaufnahme),Lead Invest Inc., -kein-,None,None," € 8,40 "," € 4.200.000,00"
23. Feb 2006,Delisted (Notierungsaufnahme),Protektus AG, -kein-,None,None," € 1,36 "," € 900.771,52"
31. Jan 2006,Delisted (Notierungsaufnahme),Solen AG, Industrie,None,None," € 5,25 "," € 2.100.000,00"
20. Jan 2006,Delisted (Notierungsaufnahme),Klosterbrauerei Königsbronn AG, -kein-,None,None," € 8,00 "," € 2.640.000,00"
30. Dez 2005,Delisted (Notierungsaufnahme),n2 Nanotech AG, -kein-,None,None," € 5,41 "," € 1.893.500,00"
29. Dez 2005,Delisted (Notierungsaufnahme),independent capital AG, -kein-,None,None," € 1,80 "," € 2.252.358,00"
23. Dez 2005,Delisted (Notierungsaufnahme),Infratec AG, -kein-,None,None," € 7,21 "," € 7.210.000,00"
15. Dez 2005,Delisted (Notierungsaufnahme),THENERGO sustainable energies AG, -kein-,None,None," € 4,90 "," € 13.230.000,00"
14. Dez 2005,Delisted (Notierungsaufnahme),MioBet AG, -kein-,None,None," € 8,40 "," € 268.800.000,00"
02. Dez 2005,Delisted (Notierungsaufnahme),Peaches AG, -kein-,None,None," € 5,00 "," € 2.000.000,00"
02. Dez 2005,Delisted (Notierungsaufnahme),VAP-Vorboersliche Aktienplattform.de AG, -kein-,None,None," € 1,00 "," € 2.000.000,00"
01. Dez 2005,Delisted (Notierungsaufnahme),Baytowne International Group Inc., -kein-,None,None," € 1,15 "," € 6.229.165,90"
30. Nov 2005,Delisted (Notierungsaufnahme),wallstreet:online capital AG, Finanzdienstleistung,None,None," € 20,50 "," € 9.527.375,00"
28. Nov 2005,Delisted (Notierungsaufnahme),VIB Vermögen AG, -kein-,None,None," € 6,00 "," € 58.752.000,00"
24. Nov 2005,Delisted (Notierungsaufnahme),Babylon Capital AG, -kein-,None,None," € 6,00 "," € 3.000.000,00"
14. Nov 2005,Delisted (Notierungsaufnahme),NanoFocus AG, Industrie,None,None," € 14,70 "," € 28.021.140,00"
07. Nov 2005,Delisted (Notierungsaufnahme),Realtime Technology AG, Software,None,None," € 15,45 "," € 22.218.027,00"
31. Okt 2005,Delisted (Notierungsaufnahme),Leonardo Venture GmbH & Co. KGaA, Finanzdienstleistung,None,None," € 2,65 "," € 21.899.165,40"
20. Okt 2005,Delisted (Notierungsaufnahme),Sunline AG, Industrie," € 6,00 "," € 37.350.000,00"," € 6,00 "," € 37.350.000,00"
17. Okt 2005,Delisted (Notierungsaufnahme),http.net AG, -kein-,None,None," € 4,50 "," € 9.675.000,00"
14. Okt 2005,Delisted (Notierungsaufnahme),informica real invest AG, Finanzdienstleistung,None,None," € 5,00 "," € 1.750.000,00"
12. Okt 2005,Delisted (Notierungsaufnahme),AMITELO AG, Telekommunikation,None,None," € 1,10 "," € 22.000.000,00"
29. Sep 2005,Delisted (Notierungsaufnahme),CENTROSOLAR AG, -kein-,None,None," € 16,00 "," € 91.680.000,00"
19. Sep 2005,Delisted (Notierungsaufnahme),3S Industries AG, -kein-,None,None," € 2,00 "," € 11.080.000,00"
27. Jul 2005,Delisted (Notierungsaufnahme),Solar Millennium AG, -kein-,None,None," € 10,05 "," € 99.650.725,00"
12. Jul 2005,Delisted (Notierungsaufnahme),net mobile AG, Telekommunikation," € 10,80 "," € 46.699.200,00"," € 10,80 "," € 46.699.200,00"
29. Jun 2005,Delisted (Notierungsaufnahme),DLO Deutsche Logistik Outsourcing AG, -kein-,None,None," € 4,00 "," € 4.839.996,00"
10. Jun 2005,Delisted (Notierungsaufnahme),Xerius BioScience AG, -kein-,None,None," € 1,50 "," € 525.000,00"
29. Apr 2005,Delisted (Notierungsaufnahme),Studio Babelsberg AG, -kein-,None,None," € 1,65 "," € 24.750.000,00"
27. Apr 2004,Delisted (Notierungsaufnahme),Constantin Medien AG, Medien,None,None," € 3,70 "," € 242.784.609,00"
06. Okt 2003,Delisted (Notierungsaufnahme),Hypo Real Estate Holding AG, Finanzdienstleistung,None,None," € 11,25 "," € 1.467.379.968,75"
26. Nov 2001,Delisted (Notierungsaufnahme),Scholz & Friends AG, -kein-,None,None," € 4,10 ", -
04. Sep 2001,Delisted (Notierungsaufnahme),EIC Electricity S.A., -kein-,None,None," € 66,00 ", -
15. Mai 2001,Delisted (Notierungsaufnahme),Novavisions AG, Software,None,None," € 6,20 ", -
09. Feb 2001,Delisted (Notierungsaufnahme),DGAG Deutsche Grundvermögen AG, -kein-,None,None," € 18,35 ", -
27. Dez 2000,Delisted (Notierungsaufnahme),FinecoGroup S.p.A., -kein-,None,None," € 7,10 ", -
19. Dez 2000,Delisted (Notierungsaufnahme),PA Power Automation AG, Technologie,None,None," € 27,75 ", -
07. Dez 2000,Delisted (Notierungsaufnahme),QXL ricardo plc, -kein-,None,None," € 0,20 ", -
26. Okt 2000,Delisted (Notierungsaufnahme),Eurofins Scientific Group, Pharma & Gesundheit," € 38,80 ", -," € 38,80 ", -
11. Okt 2000,Delisted (Notierungsaufnahme),Omega Project Co. Ltd., -kein-,None,None," € 7,50 ", -
04. Sep 2000,Delisted (Notierungsaufnahme),itelligence AG, Software,None,None," € 33,00 ", -
04. Sep 2000,Delisted (Notierungsaufnahme),IVG Deutschland Immobilien AG, Finanzdienstleistung,None,None," € 26,00 ", -
24. Aug 2000,Delisted (Notierungsaufnahme),Metis Capital Ltd., Finanzdienstleistung," € 15,10 ", -," € 15,10 ", -
28. Jul 2000,Delisted (Notierungsaufnahme),Job-Today AG, -kein-,None,None," € 10,00 ", -
27. Mär 2000,Delisted (Notierungsaufnahme),ADITRON AG, -kein-,None,None," € 20,00 ", -
11. Feb 2000,Delisted (Notierungsaufnahme),Novavisions AG, Software," € 55,00 ", -," € 55,00 ", -
28. Jan 2000,Delisted (Notierungsaufnahme),DICOM GROUP plc, -kein-," € 13,80 ", -," € 13,80 ", -
13. Dez 1999,Delisted (Notierungsaufnahme),GfN AG, -kein-," € 12,30 ", -," € 12,30 ", -
07. Dez 1999,Delisted (Notierungsaufnahme),Integra S.A., -kein-," € 110,00 ", -," € 110,00 ", -
29. Nov 1999,Delisted (Notierungsaufnahme),"TEAM Communications Group, Inc.", Medien," € 5,70 ", -," € 5,70 ", -
28. Okt 1999,Delisted (Notierungsaufnahme),NICHIEI COMPANY LIMITED, -kein-,None,None," € 45,50 ", -
25. Okt 1999,Delisted (Notierungsaufnahme),Celanese AG, -kein-," € 16,00 ", -," € 16,00 ", -
16. Aug 1999,Delisted (Notierungsaufnahme),Hypo Real Estate Bank AG, Finanzdienstleistung,None,None," € 49,25 ", -
15. Jul 1999,Delisted (Notierungsaufnahme),Micronas Semiconductor Holding AG, -kein-," € 120,00 ", -," € 120,00 ", -
22. Jun 1999,Delisted (Notierungsaufnahme),COR AG Financial Technologies, Software," € 31,00 ", -," € 31,00 ", -
02. Jun 1999,Delisted (Notierungsaufnahme),Lobster Network Storage AG, -kein-," € 30,00 ", -," € 30,00 ", -
31. Mai 1999,Delisted (Notierungsaufnahme),Global TeleSystems Inc., -kein-,None,None," € 73,30 ", -
26. Apr 1999,Delisted (Notierungsaufnahme),TA Triumph Adler AG, Industrie,None,None," € 7,20 ", -
01. Apr 1999,Delisted (Notierungsaufnahme),EHLEBRACHT AG, Industrie,None,None," € 47,00 ", -
01. Apr 1999,Delisted (Notierungsaufnahme),EHLEBRACHT AG, Industrie,None,None," € 43,00 ", -
08. Feb 1999,Delisted (Notierungsaufnahme),Degussa AG, Chemie,None,None," € 36,50 ", -
09. Dez 1998,Delisted (Notierungsaufnahme),Cybernet Internet Services International Inc., -kein-," DEM 62,00 ", -," DEM 62,00 ", -
03. Sep 1998,Delisted (Notierungsaufnahme),Bombardier Inc., -kein-,None,None," DEM 20,50 ", -
20. Aug 1998,Delisted (Notierungsaufnahme),EUROHYPO AG, Banken,None,None," DEM 620,00 ", -
08. Jul 1998,Delisted (Notierungsaufnahme),VT Finance AG, Pharma & Gesundheit," DEM 49,30 ", -," DEM 49,30 ", -
29. Jun 1998,Delisted (Notierungsaufnahme),TPG N.V., -kein-,None,None," DEM 47,50 ", -
17. Jun 1998,Delisted (Notierungsaufnahme),Quante AG, -kein-,None,None," DEM 480,00 ", -
13. Mai 1998,Delisted (Notierungsaufnahme),TIPTEL AG, Technologie," DEM 68,00 ", -," DEM 68,00 ", -
02. Feb 1998,Delisted (Notierungsaufnahme),Ergo Versicherungsgruppe AG, Versicherungen,None,None," DEM 220,00 ", -
01. Dez 1997,Delisted (Notierungsaufnahme),AMG Mining AG, Energie & Rohstoffe," DEM 34,00 ", -," DEM 34,00 ", -
22. Okt 1997,Delisted (Notierungsaufnahme),RSE Grundbesitz und Beteiligungs-AG, Finanzdienstleistung,None,None," DEM 21,50 ", -
15. Jul 1997,Delisted (Notierungsaufnahme),Pfleiderer AG, Industrie,None,None," DEM 44,50 ", -
